1853 1854 1855 1856 1857 1858 1859 1860 1861 1862 1863 1864 1865 1866 1867 1868 1869 1870 1871 1872 1873 1874 1875 1876 1877 1878 1879 1880 1881 1882 1883 1884 1885 1886 1887 1888 1889 1890 1891 1892 1893 1894 1895 1896 1897 1898 1899 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909 1910 1911 1912 1913 1914 1915 1916 1917 1918 1919 1920 1921 1922 1923 1924 1925 1926 1927 1928 1929 1930 1931 1932 1933 1934 1935 1936 1937 1938 1939 1940 1941 1942 1943 1944 1945 1946 1947 1948 1949 1950 1951 1952 1953 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 8 5 -9999 -9999 -9999 5 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 6 12 9 9 5 5 10 8 6 17 10 9 11 32 6 14 10 12 4 5 9 5 6 6 4 7 6 6 14 6 16 7 28 5 7 9 31 4 8 5 8 5 8 13 7 5 10 12 11 6 7 9 7 7 7 17 5 11 7 12 7 8 7 13 15 11 11 26 5 6 6 6 8 4 6 7 11 12 7 5 4 11 15 20 6 5 6 11 4 12 24 7 7 7 5 11 29 7 10 17 7 18 11 7 13 11
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 9 6 6 7 13 5 16 13 15 5 16 21 14 6 16 5 5 7 8 9 6 8 11 22 13 24 23
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 8 9 15 5 12 -9999 6 -9999 6 8 12 6 7 8 15 6 4 8 14 5 8 7 4 9 16 12 24 23 8 6 16 8 5 30 15 9 12 5 9 18 9 9 6 4 15 8 4 6 6 8 10 8 15 12 8 15 7 10 20 7 6 12 15 10 5 7 5 6 6 5 5 13 5 13 8 23 5 4 6 10 21 14 7 4 9 7 4 10 14 7 13 5 10 8 6 8 11 6 10 25 12 12 5 11
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 12 -9999 18 7 -9999 5 6 8 6 -9999 5 12 11 4 9 7 21 5 11 4 5 6 9 30 7 12 6 15 15 10 10 5 4 6 13 5 8 7 4 6 8 6 11 7 20 7 9 7 17 5 8 16 15 5 8 16 7 13 6 5 20 9 10 6 9 7 13 6 22 8 7 8 12 12 17 6 7 6 13 4 9 10 5 11 6 4 5 12 5 5 11 7 6 7 5 3 17 10 6 4 14 12 7 9 5 5 5 16 5 11 6 6 17 7 8 21 20 6 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 14 32 7 8 7 5 4 8 6 7 7 7 4 6 5 5 16 10 23 7 9 10 5 3 9 20 16 5 8 7 6 12 6 4 7 19 10 5 12 8 11 6 12 8 10 15 6 14 6 7 7 5 18 5 6 7 5 14 7 9 17 17 5 9 11 19 8 12 5 8 15 16 6 5 14 10 14 8 5 10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 12 16 5 8
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 10 20 6 6 16 5 6 -9999 6 5 8 6 4 11 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 15 11 7 7 5 16 7 24 12 8 7 5 9 13 6 16 5 7 16 6 20 8 5 5 7 19 -9999 6 8 10 6 6 11 6 8 20 8 13 13 14 10 15 5 5 16 6 13 6 5 11 6 6 10 8 -9999 6 -9999 5 4 11 9 6 5 14 12 8 21 6 15 6 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 7 13 7 7 9 6 13 4 6 14 23 23 9 6 7 7 7 8 7 11 16 7 5 6 8 5 10 6 30 5 8 8 -9999 7 5 5 18 6 20 6 14 5 6 7 12 7 11 5 7 -9999 6 15 8 9 7 17 10 6 6 9 7 8 15 18 15 7 5 11 14 7 9 20 13 5 10 20 11 6 6 5 9 5 5 13 8 6 8 16 5 10 6 12 5 15 10 20 10 19 10 10 7 20 5 6 8 8 9 10 8 9 20 10 6 15
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 23 16 20 9 -9999 10 25 10 -9999 6 -9999 -9999 9 -9999 -9999 -9999 -9999 11 5 11 17 6 23 8 7 12 9 6 7 7 5 8 5 7 6 15 7 5 6 8 7 9 6 17 8 10 9 6 9 25 14 8 5 12 17 6 5 6 21 8 8 7 5 6 8 7 9 12 6 6 6 6 23 8 12 6 12 9 6 16 22 8 5 7 10 7 5 6 25 11 20 6 -9999 6 12 9 8 5 15 7 27 4 5 25 7 6 11 12 -9999 7 10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 8 20 10 -9999 6 -9999 4 6 21 7 6 9 7 8 20 7 10 16 6 14 19 10 24 7 11 31 9 5 7 7 6 8 11 6 5 13 6 5 6 6 13 11 6 27 8 9 9 7 9 7 16 9 6 8 5 6 14 6 6 8 7 16 5 15 8 7 9 14 7 7 7 11 26 7 12 13 15 8 6 18 23 -9999 5 14 8 -9999 9 6 -9999 9 -9999 -9999 9 11 12 20 34 5 15 8 25 4 15 11 11 6 -9999 10 5 7 9 10 9 9 11 10 10 9 26
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 7 -9999 -9999 10 -9999 7 -9999 -9999 15 7 5 7 18 18 11 9 5 12 7 14 5 8 13 4 7 5 9 11 8 8 7 8 8 8 6 -9999 7 15 6 6 7 -9999 -9999 8 13 6 8 8 6 14 7 13 8 8 7 6 11 18 -9999 10 -9999 8 14 13 5 7 14 11 6 6 4 23 11 4 9 16 6 6 24 6 5 9 15 7 6 14 12 8 16 5 22 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 24 34 18 11 13 7 5 18 10 24 7 7 36 8 6 6 6 5 14 20 7 -9999 6 12 11 7 6 7 11 5 23 6 -9999 5 8 7 12 10 6 5 8 14 6 8 7 5 11 17 13 6 10 8 8 16 14 7 13 7 5 21 7 11 14 11 15 6 8 8 11 4 8 8 7 11 8 8 10 -9999 -9999 16 5 12 10 11 5 17 7 12 4 13 21 13 7 14 -9999 -9999 -9999 8 14 6 7 -9999 10 -9999 12 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 10 11 13 14 12 -9999 -9999 5 7 8 5 5 10 -9999 6 5 22 21 12 6 5 7 6 17 8 14 8 8 7 6 7 5 13 12 12 6 6 5 6 7 5 6 13 6 25 7 8 5 8 10 18 15 6 6 6 5 14 21 7 20 6 15 6 6 6 8 6 9 13 12 24 7 6 21 7 16 12 6 9 6 6 24 6 6 8 4 16 6 5 8 8 7 5 15 6 10 6 23 6 15 11 26 6 25 14 14 6 12 31 5 7 8 11 6 7 28 4 13 10 10
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 17 -9999 -9999 -9999 -9999 9 -9999 -9999 -9999 10 8 19 8 10 11 10 4 12 6 6 9 5 11 5 6 6 5 6 32 6 7 6 16 7 11 15 8 16 24 12 9 5 6 10 6 16 6 11 7 8 21 6 11 8 8 9 18 13 6 10 5 26 7 9 6 7 14 9 16 26 5 6 11 7 17 4 10 20 11 21 6 5 6 12 7 19 5 11 9 16 4 6 31 6 7 7 5 25 6 8 11 9 8 7 7 6 16 36
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 11 4 6 16 -9999 23 5 8 5 13 9 29 6 18 18 9 5 6 9 10 6 11 12 5 6 15 12 7 5 6 15 6 5 5 14 5 7 5 7 8 6 5 8 5 7 15 9 -9999 -9999 16 11 5 9 8 13 7 17 13 13 7 4 30 7 7 17 25 11 5 8 17 6 5 6 4 21 6 6 5 19 7 6 13 5 17 6 -9999 -9999 19 16 18 5 13 9 11 5 8 5 6 7 6 9 6 6 17 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 13 7 5 17 7 12 7 10 6 4 9 9 5 8 14 5 8 9 7 8 7 11 17 9 10 8 12 9 14 13 4 7 16 7 19 7 5 11 17 8 13 8 7 9 8 6 8 12 7 10 13 14 14 6 20 15 4 14 14 5 5 6 4 20 7 5 14 14 9 6 6 5 7 7 28 5 6 12 14 7 10 5 19 5 16 5 6 6 8 8 5 6 18 8 5 6 10
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 7 6 10 7 8 7 6 7 7 8 8 21 13 14 17 13 8 5 6 7 5 5 -9999 4 15 5 5 5 15 9 6 15 10 7 6 18 5 7 16 7 -9999 14 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 20 22 6 9 5 17 7 10 9 7 13 12 11 21 13 8 6 11 7 15 8 8 7 4 7 9 6 8 7 13 7 12 6 14 8 12 6 10 5 6 8 6 13 8 11 13 6 5 8 9 8 11 8 7 11 11 11 17 26 7 12 7 8 10 5 11 13 5 6 6 4 20 12 5 15 12 18 7 15 10 8 10 22 7 8 15 12 6 17 5 10 6 6 5 -9999 6 7 14 6 7 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 13 9 14 6 5 9 6 9 8 8 5 5 5 7 6 7 12 10 6 6 6 5 7 19 7 10 10 19 16 6 11 5 17 16 20 5 17 15 5 8 5 5 7 7 15 7 9 12 7 8 20 18 13 5 5 4 7 5 8 5 5 17 6 6 6 8 7 10 7 8 19 8 10 12 12 13 13 9 16 4 6 15 6 6 5 4 21 6 7 6 17 7 6 19 7 8 7 15 5 6 15 12 11 27 10 9 6 16 5 5 8 7 9 5 7 28 4 11 6 9
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 12 9 -9999 9 -9999 13 6 6 5 16 -9999 -9999 -9999 12 6 -9999 -9999 -9999 7 -9999 12 13 8 -9999 -9999 -9999 7 7 6 6 4 6 10 -9999 -9999 9 5 6 21 5 15 7 11 5 11 11 8 21 9 19 11 5 7 18 8 14 7 4 16 9 9 6 7 7 12 7 6 9 6 10 7 25 16 5 7 7 11 5 10 13 9 14 5 4 10 12 5 5 -9999 -9999 6 6 5 5 11 17 7 8 14 13 13 14 5 16 6 10 6 10 5 6 12 6 9 22 8 6 10 8
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 4 8 12 6 16 11 7 27 12 -9999 8 22 7 7 17 6 16 8 10 27 9 6 9 6 11 6 6 10 7 13 6 5 7 8 -9999 -9999 5 8 10 12 5 7 18 5 9 9 4 17 18 5 13 6 4 15 12 19 7 7 10 8 7 30 14 6 7 -9999 -9999 8 14 6 -9999 13 6 13 17 6 5 8 8 17 5 11 31 19 14 6 5 10 7 7 22 5 12 16 14 4 6 9 10 7 8 6 11 7 10 9 9 9 7 6 8 6 15
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 16 6 11 12 12 15 -9999 5 5 4 6 14 5 8 11 4 7 7 5 13 7 17 6 7 12 6 11 8 15 11 5 7 17 7 6 7 13 7 20 9 6 15 8 11 7 34 8 7 11 6 20 15 12 8 11 14 5 10 11 5 10 6 4 8 6 5 10 8 11 7 8 5 6 6 13 6 8 13 15 6 19 5 16 6 11 6 8 5 7 13 6 7 33 25 6 17 11
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 5 5 10 4 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 5 6 8 7 16 7 9 8 26 13 19 11 6 4 5 13 8 7 -9999 4 6 12 12 5 9 15 14 12 6 14 18 25 18 12 8 8 5 7 16 7 5 9 13 10 7 7 8 8 6 26 9 5 10 -9999 15 6 8 9 16 16 8 10 8 7 -9999 7 5 5 5 6 -9999 7 9 6 10 4 8 19 20 5 8 5 12 4 16 13 12 6 7 13 6 8 7 5 11 7 20 11 8 15 19
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 9 16 -9999 8 11 6 -9999 10 7 7 5 15 16 -9999 -9999 -9999 12 -9999 9 8 11 7 6 23 7 5 7 16 5 6 10 5 9 11 21 6 6 7 14 7 11 8 17 6 10 6 13 5 6 8 17 5 12 6 7 8 11 19 9 11 6 9 7 6 12 9 7 7 18 13 19 7 5 15 7 8 16 17 12 5 8 11 16 5 6 5 12 7 6 5 7 9 6 14 6 9 7 11 5 25 14 23 5 7 14 16 6 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 8 -9999 6 6 38 6 8 4 13 9 5 6 12 10 12 -9999 9 10 13 6 6 6 10 23 8 11 10 34 17 10 8 -9999 4 5 6 6 6 6 4 6 15 14 14 8 9 8 24 5 9 20 26 11 7 5 9 5 7 11 6 8 10 12 10 6 6 8 7 7 7 7 6 15 6 16 6 9 7 13 20 11 8 19 5 8 7 6 6 5 9 7 7 7 9 5 5 11 18 34 5 6 6 7 4 17 20 6 10 7 10 6 7 9 12 18 7 10 4 13 18 6
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 11 -9999 -9999 16 13 6 -9999 9 5 6 10 6 9 4 12 9 4 15 6 10 5 11 8 5 5 3 7 10 4 16 5 4 6 10 6 7 13 6 9 6 16 5 4 13 7 6 4 7 5 18 13 6 13 5 8 15 15 14 5 12 7 5 9 13 7 15 4 14 6 7 5 8 6 12 7 12 7 6 5 10 5 5 7 5 19 6 7 12 12 6 16 7 5 7 6 6 5 6 6 5 10 13 6 5 17 -9999 10 8 12 8 9 6 9 11 10 24 6 5
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 7 7 10 11 6 7 4 9 6 11 5 8 8 6 10 4 8 10 4 16 4 13 6 13 7 15 5 6 5 5 22 5 14 17 8 6 4 10 6 7 6 7 21 5 7 18 11 5 5 -9999 -9999 5 22 9 7 11 11 15 5 5 5 8 7 4 8 18 6 5 4 6 6 5 10 15 13 6 7 14 7 7 10 7 7 6 5 12 5 7 5 5 6 16 5 7 12 10 6 5 20 9 39 6 9 12 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 15 5 10 15 17 6 15 9 6 5 13 6 10 4 9 13 5 12 9 10 4 10 7 5 6 3 6 8 4 6 4 4 7 7 8 19 8 7 16 13 17 4 5 16 25 7 5 9 6 4 9 5 17 5 5 24 20 5 5 8 6 4 20 21 9 8 17 12 6 5 5 10 5 5 14 6 7 6 5 9 5 6 6 8 16 6 8 12 6 7 27 10 6 5 12 5 4 8 6 8 6 15 11 5 16 8 7 5 9 10 5 5 14 10 7 19 7 7
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 10 7 8 16 19 6 7 12 8 5 6 10 6 13 11 12 5 6 13 14 13 8 7 6 6 4 8 8 8 10 7 5 10 12 6 7 16 10 5 5 21 5 -9999 -9999 -9999 -9999 -9999 12 6 8 12 12 15 5 7 16 12 13 5 4 7 5 11 7 6 7 10 7 17 8 21 9 9 14 12 33 9 5 4 7 12 4 13 6 8 6 7 16 6 7 15 9 20 5 17 7 5 15 7 4 12 12 7 5 11 5 6 12 8 9 21 6 7 10 11 27 9 5
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 5 10 23 30 7 9 7 6 9 11 6 17 5 7 6 10 11 5 6 7 5 6 14 6 16 9 9 16 6 5 11 6 5 12 10 7 5 5 10 6 4 7 6 8 6 7 16 9 7 11 7 10 6 15 7 5 6 6 4 10 -9999 6 10 9 8 6 6 14 8 25 6 9 19 7 14 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 11 17 5 5 7 10 6 18 5 6 5 10 5 15 10 10 11 5 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6 7 6 15 4 6 -9999 10 6 5 12 6 11 6 6 9 5 11 17 7 6 4 7 11 6 17 8 6 7 9 8 5 6 14 11 5 13 11 15 6 6 5 11 6 8 7 6 13 7 7 10 8 6 22 7 9 13 6 12 8 13 5 4 7 7 10 5 8 15 7 19 18 17 5 5 16 12 12 7 7 4
